sample_name	description			altitude	anonymized_name	assigned_from_geo	body_habitat	body_product	body_site	collection_timestamp	country	day	depth	dna_extracted	elevation	env_biome	env_feature	env_matter	extracted_dna_avail_now	family	host_common_name	host_subject_id	host_taxid	house	house_day_subject_surface	house_day_surface	house_surface	latitude	life_stage	longitude	move_time	moved	notes	number_children	number_residents_human	percent_adult_residents	percent_male	pet_farm_animal	physical_specimen_location	physical_specimen_remaining	public	required_sample_info_status	sample_order	sample_progress	sample_tube_id	sample_type	sex	source	source1	sourcesink	subject	subject_surface	surface	taxon_id	time	title
2192.H01a.Foot.11.lane1.NoIndex.L001	Sample 2192.H01a.Foot.11.lane1.NoIndex.L001 			0	H01a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-10 00:00:00	GAZ:United States of America	D01	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	1	human	Person_01.2	9606	H01a	H01a.D01.Person_01.2.Foot	H01a.D01.Foot	H01a.Foot	41.88	adult	-87.63		False		2	4	0.5	0.75	none	ANL	True	True	completed	11	sequenced (16S)	11	XXQIITAXX	female	Person	Person	source	Person_01.2	Person_01.2.Foot	Foot	539655	9:00AM	Gilbert_house_forensics_BE
2192.H01a.Foot.110.lane2.NoIndex.L002	Sample 2192.H01a.Foot.110.lane2.NoIndex.L002 			0	H01a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-14 00:00:00	GAZ:United States of America	D05	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	1	human	Person_01.3	9606	H01a	H01a.D05.Person_01.3.Foot	H01a.D05.Foot	H01a.Foot	41.88	child	-87.63		False		2	4	0.5	0.75	none	ANL	True	True	completed	86	sequenced (16S)	110	XXQIITAXX	male	Person	Person	source	Person_01.3	Person_01.3.Foot	Foot	539655	7:30AM	Gilbert_house_forensics_BE
2192.H01a.Foot.113.lane2.NoIndex.L002	Sample 2192.H01a.Foot.113.lane2.NoIndex.L002 			0	H01a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-14 00:00:00	GAZ:United States of America	D05	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	1	human	Person_01.4	9606	H01a	H01a.D05.Person_01.4.Foot	H01a.D05.Foot	H01a.Foot	41.88	child	-87.63		False		2	4	0.5	0.75	none	ANL	True	True	completed	89	sequenced (16S)	113	XXQIITAXX	male	Person	Person	source	Person_01.4	Person_01.4.Foot	Foot	539655	7:30AM	Gilbert_house_forensics_BE
2192.H01a.Foot.128.lane2.NoIndex.L002	Sample 2192.H01a.Foot.128.lane2.NoIndex.L002 			0	H01a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-15 00:00:00	GAZ:United States of America	D06	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	1	human	Person_01.1	9606	H01a	H01a.D06.Person_01.1.Foot	H01a.D06.Foot	H01a.Foot	41.88	adult	-87.63		False		2	4	0.5	0.75	none	ANL	True	True	completed	98	sequenced (16S)	128	XXQIITAXX	male	Person	Person	source	Person_01.1	Person_01.1.Foot	Foot	539655	8:20AM	Gilbert_house_forensics_BE
2192.H01a.Foot.131.lane2.NoIndex.L002	Sample 2192.H01a.Foot.131.lane2.NoIndex.L002 			0	H01a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-15 00:00:00	GAZ:United States of America	D06	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	1	human	Person_01.2	9606	H01a	H01a.D06.Person_01.2.Foot	H01a.D06.Foot	H01a.Foot	41.88	adult	-87.63		False		2	4	0.5	0.75	none	ANL	True	True	completed	101	sequenced (16S)	131	XXQIITAXX	female	Person	Person	source	Person_01.2	Person_01.2.Foot	Foot	539655	8:20AM	Gilbert_house_forensics_BE
2192.H01a.Foot.134.lane2.NoIndex.L002	Sample 2192.H01a.Foot.134.lane2.NoIndex.L002 			0	H01a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-15 00:00:00	GAZ:United States of America	D06	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	1	human	Person_01.3	9606	H01a	H01a.D06.Person_01.3.Foot	H01a.D06.Foot	H01a.Foot	41.88	child	-87.63		False		2	4	0.5	0.75	none	ANL	True	True	completed	104	sequenced (16S)	134	XXQIITAXX	male	Person	Person	source	Person_01.3	Person_01.3.Foot	Foot	539655	8:20AM	Gilbert_house_forensics_BE
2192.H01a.Foot.137.lane2.NoIndex.L002	Sample 2192.H01a.Foot.137.lane2.NoIndex.L002 			0	H01a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-15 00:00:00	GAZ:United States of America	D06	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	1	human	Person_01.4	9606	H01a	H01a.D06.Person_01.4.Foot	H01a.D06.Foot	H01a.Foot	41.88	child	-87.63		False		2	4	0.5	0.75	none	ANL	True	True	completed	107	sequenced (16S)	137	XXQIITAXX	male	Person	Person	source	Person_01.4	Person_01.4.Foot	Foot	539655	8:20AM	Gilbert_house_forensics_BE
2192.H01a.Foot.14.lane1.NoIndex.L001	Sample 2192.H01a.Foot.14.lane1.NoIndex.L001 			0	H01a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-10 00:00:00	GAZ:United States of America	D01	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	1	human	Person_01.3	9606	H01a	H01a.D01.Person_01.3.Foot	H01a.D01.Foot	H01a.Foot	41.88	child	-87.63		False		2	4	0.5	0.75	none	ANL	True	True	completed	14	sequenced (16S)	14	XXQIITAXX	male	Person	Person	source	Person_01.3	Person_01.3.Foot	Foot	539655	9:00AM	Gilbert_house_forensics_BE
2192.H01a.Foot.155.lane2.NoIndex.L002	Sample 2192.H01a.Foot.155.lane2.NoIndex.L002 			0	H01a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-16 00:00:00	GAZ:United States of America	D07	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	1	human	Person_01.2	9606	H01a	H01a.D07.Person_01.2.Foot	H01a.D07.Foot	H01a.Foot	41.88	adult	-87.63		False	Jack in Vancouver	2	4	0.5	0.75	none	ANL	True	True	completed	116	sequenced (16S)	155	XXQIITAXX	female	Person	Person	source	Person_01.2	Person_01.2.Foot	Foot	539655	8:40PM	Gilbert_house_forensics_BE
2192.H01a.Foot.158.lane2.NoIndex.L002	Sample 2192.H01a.Foot.158.lane2.NoIndex.L002 			0	H01a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-16 00:00:00	GAZ:United States of America	D07	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	1	human	Person_01.3	9606	H01a	H01a.D07.Person_01.3.Foot	H01a.D07.Foot	H01a.Foot	41.88	child	-87.63		False	Jack in Vancouver	2	4	0.5	0.75	none	ANL	True	True	completed	119	sequenced (16S)	158	XXQIITAXX	male	Person	Person	source	Person_01.3	Person_01.3.Foot	Foot	539655	8:40PM	Gilbert_house_forensics_BE
2192.H01a.Foot.161.lane2.NoIndex.L002	Sample 2192.H01a.Foot.161.lane2.NoIndex.L002 			0	H01a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-16 00:00:00	GAZ:United States of America	D07	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	1	human	Person_01.4	9606	H01a	H01a.D07.Person_01.4.Foot	H01a.D07.Foot	H01a.Foot	41.88	child	-87.63		False	Jack in Vancouver	2	4	0.5	0.75	none	ANL	True	True	completed	122	sequenced (16S)	161	XXQIITAXX	male	Person	Person	source	Person_01.4	Person_01.4.Foot	Foot	539655	8:40PM	Gilbert_house_forensics_BE
2192.H01a.Foot.17.lane1.NoIndex.L001	Sample 2192.H01a.Foot.17.lane1.NoIndex.L001 			0	H01a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-10 00:00:00	GAZ:United States of America	D01	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	1	human	Person_01.4	9606	H01a	H01a.D01.Person_01.4.Foot	H01a.D01.Foot	H01a.Foot	41.88	child	-87.63		False		2	4	0.5	0.75	none	ANL	True	True	completed	17	sequenced (16S)	17	XXQIITAXX	male	Person	Person	source	Person_01.4	Person_01.4.Foot	Foot	539655	9:00AM	Gilbert_house_forensics_BE
2192.H01a.Foot.179.lane2.NoIndex.L002	Sample 2192.H01a.Foot.179.lane2.NoIndex.L002 			0	H01a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-17 00:00:00	GAZ:United States of America	D08	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	1	human	Person_01.2	9606	H01a	H01a.D08.Person_01.2.Foot	H01a.D08.Foot	H01a.Foot	41.88	adult	-87.63		False	Bag Metadata missing assuming 8:40pm, no cleaning	2	4	0.5	0.75	none	ANL	True	True	completed	131	sequenced (16S)	179	XXQIITAXX	female	Person	Person	source	Person_01.2	Person_01.2.Foot	Foot	539655	8:40PM	Gilbert_house_forensics_BE
2192.H01a.Foot.182.lane2.NoIndex.L002	Sample 2192.H01a.Foot.182.lane2.NoIndex.L002 			0	H01a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-17 00:00:00	GAZ:United States of America	D08	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	1	human	Person_01.3	9606	H01a	H01a.D08.Person_01.3.Foot	H01a.D08.Foot	H01a.Foot	41.88	child	-87.63		False	Bag Metadata missing assuming 8:40pm, no cleaning	2	4	0.5	0.75	none	ANL	True	True	completed	134	sequenced (16S)	182	XXQIITAXX	male	Person	Person	source	Person_01.3	Person_01.3.Foot	Foot	539655	8:40PM	Gilbert_house_forensics_BE
2192.H01a.Foot.185.lane2.NoIndex.L002	Sample 2192.H01a.Foot.185.lane2.NoIndex.L002 			0	H01a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-17 00:00:00	GAZ:United States of America	D08	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	1	human	Person_01.4	9606	H01a	H01a.D08.Person_01.4.Foot	H01a.D08.Foot	H01a.Foot	41.88	child	-87.63		False	Bag Metadata missing assuming 8:40pm, no cleaning	2	4	0.5	0.75	none	ANL	True	True	completed	137	sequenced (16S)	185	XXQIITAXX	male	Person	Person	source	Person_01.4	Person_01.4.Foot	Foot	539655	8:40PM	Gilbert_house_forensics_BE
2192.H01a.Foot.203.lane2.NoIndex.L002	Sample 2192.H01a.Foot.203.lane2.NoIndex.L002 			0	H01a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-18 00:00:00	GAZ:United States of America	D09	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	1	human	Person_01.2	9606	H01a	H01a.D09.Person_01.2.Foot	H01a.D09.Foot	H01a.Foot	41.88	adult	-87.63		False	Jack in Vancouver	2	4	0.5	0.75	none	ANL	True	True	completed	146	sequenced (16S)	203	XXQIITAXX	female	Person	Person	source	Person_01.2	Person_01.2.Foot	Foot	539655	8:45PM	Gilbert_house_forensics_BE
2192.H01a.Foot.206.lane2.NoIndex.L002	Sample 2192.H01a.Foot.206.lane2.NoIndex.L002 			0	H01a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-18 00:00:00	GAZ:United States of America	D09	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	1	human	Person_01.3	9606	H01a	H01a.D09.Person_01.3.Foot	H01a.D09.Foot	H01a.Foot	41.88	child	-87.63		False	Jack in Vancouver	2	4	0.5	0.75	none	ANL	True	True	completed	149	sequenced (16S)	206	XXQIITAXX	male	Person	Person	source	Person_01.3	Person_01.3.Foot	Foot	539655	8:45PM	Gilbert_house_forensics_BE
2192.H01a.Foot.209.lane2.NoIndex.L002	Sample 2192.H01a.Foot.209.lane2.NoIndex.L002 			0	H01a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-18 00:00:00	GAZ:United States of America	D09	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	1	human	Person_01.4	9606	H01a	H01a.D09.Person_01.4.Foot	H01a.D09.Foot	H01a.Foot	41.88	child	-87.63		False	Jack in Vancouver	2	4	0.5	0.75	none	ANL	True	True	completed	152	sequenced (16S)	209	XXQIITAXX	male	Person	Person	source	Person_01.4	Person_01.4.Foot	Foot	539655	8:45PM	Gilbert_house_forensics_BE
2192.H01a.Foot.224.lane2.NoIndex.L002	Sample 2192.H01a.Foot.224.lane2.NoIndex.L002 			0	H01a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-19 00:00:00	GAZ:United States of America	D10	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	1	human	Person_01.1	9606	H01a	H01a.D10.Person_01.1.Foot	H01a.D10.Foot	H01a.Foot	41.88	adult	-87.63		False		2	4	0.5	0.75	none	ANL	True	True	completed	161	sequenced (16S)	224	XXQIITAXX	male	Person	Person	source	Person_01.1	Person_01.1.Foot	Foot	539655	8:00PM	Gilbert_house_forensics_BE
2192.H01a.Foot.227.lane2.NoIndex.L002	Sample 2192.H01a.Foot.227.lane2.NoIndex.L002 			0	H01a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-19 00:00:00	GAZ:United States of America	D10	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	1	human	Person_01.2	9606	H01a	H01a.D10.Person_01.2.Foot	H01a.D10.Foot	H01a.Foot	41.88	adult	-87.63		False		2	4	0.5	0.75	none	ANL	True	True	completed	164	sequenced (16S)	227	XXQIITAXX	female	Person	Person	source	Person_01.2	Person_01.2.Foot	Foot	539655	8:00PM	Gilbert_house_forensics_BE
2192.H01a.Foot.230.lane2.NoIndex.L002	Sample 2192.H01a.Foot.230.lane2.NoIndex.L002 			0	H01a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-19 00:00:00	GAZ:United States of America	D10	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	1	human	Person_01.3	9606	H01a	H01a.D10.Person_01.3.Foot	H01a.D10.Foot	H01a.Foot	41.88	child	-87.63		False		2	4	0.5	0.75	none	ANL	True	True	completed	167	sequenced (16S)	230	XXQIITAXX	male	Person	Person	source	Person_01.3	Person_01.3.Foot	Foot	539655	8:00PM	Gilbert_house_forensics_BE
2192.H01a.Foot.233.lane2.NoIndex.L002	Sample 2192.H01a.Foot.233.lane2.NoIndex.L002 			0	H01a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-19 00:00:00	GAZ:United States of America	D10	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	1	human	Person_01.4	9606	H01a	H01a.D10.Person_01.4.Foot	H01a.D10.Foot	H01a.Foot	41.88	child	-87.63		False		2	4	0.5	0.75	none	ANL	True	True	completed	170	sequenced (16S)	233	XXQIITAXX	male	Person	Person	source	Person_01.4	Person_01.4.Foot	Foot	539655	8:00PM	Gilbert_house_forensics_BE
2192.H01a.Foot.248.lane2.NoIndex.L002	Sample 2192.H01a.Foot.248.lane2.NoIndex.L002 			0	H01a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-21 00:00:00	GAZ:United States of America	D11	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	1	human	Person_01.1	9606	H01a	H01a.D11.Person_01.1.Foot	H01a.D11.Foot	H01a.Foot	41.88	adult	-87.63		False	2 Guests - 1 Males, 1 Female	2	4	0.5	0.75	none	ANL	True	True	completed	179	sequenced (16S)	248	XXQIITAXX	male	Person	Person	source	Person_01.1	Person_01.1.Foot	Foot	539655	7:45am	Gilbert_house_forensics_BE
2192.H01a.Foot.251.lane2.NoIndex.L002	Sample 2192.H01a.Foot.251.lane2.NoIndex.L002 			0	H01a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-21 00:00:00	GAZ:United States of America	D11	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	1	human	Person_01.2	9606	H01a	H01a.D11.Person_01.2.Foot	H01a.D11.Foot	H01a.Foot	41.88	adult	-87.63		False	2 Guests - 1 Males, 1 Female	2	4	0.5	0.75	none	ANL	True	True	completed	182	sequenced (16S)	251	XXQIITAXX	female	Person	Person	source	Person_01.2	Person_01.2.Foot	Foot	539655	7:45am	Gilbert_house_forensics_BE
2192.H01a.Foot.254.lane2.NoIndex.L002	Sample 2192.H01a.Foot.254.lane2.NoIndex.L002 			0	H01a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-21 00:00:00	GAZ:United States of America	D11	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	1	human	Person_01.3	9606	H01a	H01a.D11.Person_01.3.Foot	H01a.D11.Foot	H01a.Foot	41.88	child	-87.63		False	2 Guests - 1 Males, 1 Female	2	4	0.5	0.75	none	ANL	True	True	completed	185	sequenced (16S)	254	XXQIITAXX	male	Person	Person	source	Person_01.3	Person_01.3.Foot	Foot	539655	7:45am	Gilbert_house_forensics_BE
2192.H01a.Foot.257.lane2.NoIndex.L002	Sample 2192.H01a.Foot.257.lane2.NoIndex.L002 			0	H01a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-21 00:00:00	GAZ:United States of America	D11	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	1	human	Person_01.4	9606	H01a	H01a.D11.Person_01.4.Foot	H01a.D11.Foot	H01a.Foot	41.88	child	-87.63		False	2 Guests - 1 Males, 1 Female	2	4	0.5	0.75	none	ANL	True	True	completed	188	sequenced (16S)	257	XXQIITAXX	male	Person	Person	source	Person_01.4	Person_01.4.Foot	Foot	539655	7:45am	Gilbert_house_forensics_BE
2192.H01a.Foot.272.lane2.NoIndex.L002	Sample 2192.H01a.Foot.272.lane2.NoIndex.L002 			0	H01a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-22 00:00:00	GAZ:United States of America	D12	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	1	human	Person_01.1	9606	H01a	H01a.D12.Person_01.1.Foot	H01a.D12.Foot	H01a.Foot	41.88	adult	-87.63		False		2	4	0.5	0.75	none	ANL	True	True	completed	197	sequenced (16S)	272	XXQIITAXX	male	Person	Person	source	Person_01.1	Person_01.1.Foot	Foot	539655	8:30am	Gilbert_house_forensics_BE
2192.H01a.Foot.275.lane2.NoIndex.L002	Sample 2192.H01a.Foot.275.lane2.NoIndex.L002 			0	H01a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-22 00:00:00	GAZ:United States of America	D12	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	1	human	Person_01.2	9606	H01a	H01a.D12.Person_01.2.Foot	H01a.D12.Foot	H01a.Foot	41.88	adult	-87.63		False		2	4	0.5	0.75	none	ANL	True	True	completed	200	sequenced (16S)	275	XXQIITAXX	female	Person	Person	source	Person_01.2	Person_01.2.Foot	Foot	539655	8:30am	Gilbert_house_forensics_BE
2192.H01a.Foot.278.lane2.NoIndex.L002	Sample 2192.H01a.Foot.278.lane2.NoIndex.L002 			0	H01a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-22 00:00:00	GAZ:United States of America	D12	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	1	human	Person_01.3	9606	H01a	H01a.D12.Person_01.3.Foot	H01a.D12.Foot	H01a.Foot	41.88	child	-87.63		False		2	4	0.5	0.75	none	ANL	True	True	completed	203	sequenced (16S)	278	XXQIITAXX	male	Person	Person	source	Person_01.3	Person_01.3.Foot	Foot	539655	8:30am	Gilbert_house_forensics_BE
2192.H01a.Foot.281.lane2.NoIndex.L002	Sample 2192.H01a.Foot.281.lane2.NoIndex.L002 			0	H01a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-22 00:00:00	GAZ:United States of America	D12	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	1	human	Person_01.4	9606	H01a	H01a.D12.Person_01.4.Foot	H01a.D12.Foot	H01a.Foot	41.88	child	-87.63		False		2	4	0.5	0.75	none	ANL	True	True	completed	206	sequenced (16S)	281	XXQIITAXX	male	Person	Person	source	Person_01.4	Person_01.4.Foot	Foot	539655	8:30am	Gilbert_house_forensics_BE
2192.H01a.Foot.296.lane2.NoIndex.L002	Sample 2192.H01a.Foot.296.lane2.NoIndex.L002 			0	H01a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-24 00:00:00	GAZ:United States of America	D13	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	1	human	Person_01.1	9606	H01a	H01a.D13.Person_01.1.Foot	H01a.D13.Foot	H01a.Foot	41.88	adult	-87.63		False		2	4	0.5	0.75	none	ANL	True	True	completed	215	sequenced (16S)	296	XXQIITAXX	male	Person	Person	source	Person_01.1	Person_01.1.Foot	Foot	539655	9:30am	Gilbert_house_forensics_BE
2192.H01a.Foot.299.lane2.NoIndex.L002	Sample 2192.H01a.Foot.299.lane2.NoIndex.L002 			0	H01a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-24 00:00:00	GAZ:United States of America	D13	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	1	human	Person_01.2	9606	H01a	H01a.D13.Person_01.2.Foot	H01a.D13.Foot	H01a.Foot	41.88	adult	-87.63		False		2	4	0.5	0.75	none	ANL	True	True	completed	218	sequenced (16S)	299	XXQIITAXX	female	Person	Person	source	Person_01.2	Person_01.2.Foot	Foot	539655	9:30am	Gilbert_house_forensics_BE
2192.H01a.Foot.302.lane2.NoIndex.L002	Sample 2192.H01a.Foot.302.lane2.NoIndex.L002 			0	H01a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-24 00:00:00	GAZ:United States of America	D13	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	1	human	Person_01.3	9606	H01a	H01a.D13.Person_01.3.Foot	H01a.D13.Foot	H01a.Foot	41.88	child	-87.63		False		2	4	0.5	0.75	none	ANL	True	True	completed	221	sequenced (16S)	302	XXQIITAXX	male	Person	Person	source	Person_01.3	Person_01.3.Foot	Foot	539655	9:30am	Gilbert_house_forensics_BE
2192.H01a.Foot.305.lane2.NoIndex.L002	Sample 2192.H01a.Foot.305.lane2.NoIndex.L002 			0	H01a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-24 00:00:00	GAZ:United States of America	D13	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	1	human	Person_01.4	9606	H01a	H01a.D13.Person_01.4.Foot	H01a.D13.Foot	H01a.Foot	41.88	child	-87.63		False		2	4	0.5	0.75	none	ANL	True	True	completed	224	sequenced (16S)	305	XXQIITAXX	male	Person	Person	source	Person_01.4	Person_01.4.Foot	Foot	539655	9:30am	Gilbert_house_forensics_BE
2192.H01a.Foot.32.lane1.NoIndex.L001	Sample 2192.H01a.Foot.32.lane1.NoIndex.L001 			0	H01a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-11 00:00:00	GAZ:United States of America	D02	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	1	human	Person_01.1	9606	H01a	H01a.D02.Person_01.1.Foot	H01a.D02.Foot	H01a.Foot	41.88	adult	-87.63		False		2	4	0.5	0.75	none	ANL	True	True	completed	26	sequenced (16S)	32	XXQIITAXX	male	Person	Person	source	Person_01.1	Person_01.1.Foot	Foot	539655	7:00AM	Gilbert_house_forensics_BE
2192.H01a.Foot.320.lane2.NoIndex.L002	Sample 2192.H01a.Foot.320.lane2.NoIndex.L002 			0	H01a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-26 00:00:00	GAZ:United States of America	D14	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	1	human	Person_01.1	9606	H01a	H01a.D14.Person_01.1.Foot	H01a.D14.Foot	H01a.Foot	41.88	adult	-87.63		False	Turtle Tank Cleaned - By Kitchen Sink	2	4	0.5	0.75	none	ANL	True	True	completed	233	sequenced (16S)	320	XXQIITAXX	male	Person	Person	source	Person_01.1	Person_01.1.Foot	Foot	539655	9:30am	Gilbert_house_forensics_BE
2192.H01a.Foot.323.lane2.NoIndex.L002	Sample 2192.H01a.Foot.323.lane2.NoIndex.L002 			0	H01a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-26 00:00:00	GAZ:United States of America	D14	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	1	human	Person_01.2	9606	H01a	H01a.D14.Person_01.2.Foot	H01a.D14.Foot	H01a.Foot	41.88	adult	-87.63		False	Turtle Tank Cleaned - By Kitchen Sink	2	4	0.5	0.75	none	ANL	True	True	completed	236	sequenced (16S)	323	XXQIITAXX	female	Person	Person	source	Person_01.2	Person_01.2.Foot	Foot	539655	9:30am	Gilbert_house_forensics_BE
2192.H01a.Foot.326.lane2.NoIndex.L002	Sample 2192.H01a.Foot.326.lane2.NoIndex.L002 			0	H01a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-26 00:00:00	GAZ:United States of America	D14	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	1	human	Person_01.3	9606	H01a	H01a.D14.Person_01.3.Foot	H01a.D14.Foot	H01a.Foot	41.88	child	-87.63		False	Turtle Tank Cleaned - By Kitchen Sink	2	4	0.5	0.75	none	ANL	True	True	completed	239	sequenced (16S)	326	XXQIITAXX	male	Person	Person	source	Person_01.3	Person_01.3.Foot	Foot	539655	9:30am	Gilbert_house_forensics_BE
2192.H01a.Foot.329.lane2.NoIndex.L002	Sample 2192.H01a.Foot.329.lane2.NoIndex.L002 			0	H01a.Foot	True	UBERON:skin	UBERON:sebum	UBERON:skin of foot	2012-02-26 00:00:00	GAZ:United States of America	D14	0	True	181.32	ENVO:urban biome	ENVO:human-associated habitat	ENVO:sebum	True	1	human	Person_01.4	9606	H01a	H01a.D14.Person_01.4.Foot	H01a.D14.Foot	H01a.Foot	41.88	child	-87.63		False	Turtle Tank Cleaned - By Kitchen Sink	2	4	0.5	0.75	none	ANL	True	True	completed	242	sequenced (16S)	329	XXQIITAXX	male	Person	Person	source	Person_01.4	Person_01.4.Foot	Foot	539655	9:30am	Gilbert_house_forensics_BE
