sample_name	description			host_age	role	altitude	anonymized_name	assigned_from_geo	body_habitat	body_product	body_site	collection_timestamp	colony_tetracycline	common_name	country	depth	dna_extracted	elevation	env_biome	env_feature	env_matter	host_common_name	host_scientific_name	host_subject_id	host_taxid	larval_tetracycline	latitude	longitude	physical_specimen_location	physical_specimen_remaining	public	required_sample_info_status	sample_name_in_tube	sample_type	sex	taxon_id	title	village
1064.H.CV328	Sample 1064.H.CV328 : Complete Head			27 days	worker	0	H.CV328	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV328	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	330	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV329	Sample 1064.H.CV329 : Complete Head			27 days	worker	0	H.CV329	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV329	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	332	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV330	Sample 1064.H.CV330 : Complete Head			26 days	worker	0	H.CV330	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV330	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	262	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV331	Sample 1064.H.CV331 : Complete Head			26 days	worker	0	H.CV331	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV331	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	264	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV332	Sample 1064.H.CV332 : Complete Head			26 days	worker	0	H.CV332	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV332	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	266	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV333	Sample 1064.H.CV333 : Complete Head			26 days	worker	0	H.CV333	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV333	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	268	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV334	Sample 1064.H.CV334 : Complete Head			26 days	worker	0	H.CV334	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV334	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	270	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV335	Sample 1064.H.CV335 : Complete Head			26 days	worker	0	H.CV335	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV335	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	272	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV336	Sample 1064.H.CV336 : Complete Head			10 days	worker	0	H.CV336	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV336	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	370	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV337	Sample 1064.H.CV337 : Complete Head			10 days	worker	0	H.CV337	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV337	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	372	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV338	Sample 1064.H.CV338 : Complete Head			10 days	worker	0	H.CV338	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV338	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	374	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV339	Sample 1064.H.CV339 : Complete Head			10 days	worker	0	H.CV339	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV339	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	376	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV340	Sample 1064.H.CV340 : Complete Head			10 days	worker	0	H.CV340	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV340	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	378	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV341	Sample 1064.H.CV341 : Complete Head			10 days	worker	0	H.CV341	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV341	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	380	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV342	Sample 1064.H.CV342 : Complete Head			24 days	worker	0	H.CV342	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV342	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	382	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV343	Sample 1064.H.CV343 : Complete Head			24 days	worker	0	H.CV343	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV343	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	384	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV344	Sample 1064.H.CV344 : Complete Head			24 days	worker	0	H.CV344	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV344	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	386	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV345	Sample 1064.H.CV345 : Complete Head			24 days	worker	0	H.CV345	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV345	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	388	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV346	Sample 1064.H.CV346 : Complete Head			24 days	worker	0	H.CV346	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-12 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV346	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	390	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV43	Sample 1064.H.CV43 : Complete Head			12 days	worker	0	H.CV43	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2050-01-01 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV43	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	55	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV44	Sample 1064.H.CV44 : Complete Head			12 days	worker	0	H.CV44	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2050-01-01 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV44	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	57	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV45	Sample 1064.H.CV45 : Complete Head			12 days	worker	0	H.CV45	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2050-01-01 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV45	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	59	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV46	Sample 1064.H.CV46 : Complete Head			12 days	worker	0	H.CV46	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2050-01-01 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV46	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	61	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV47	Sample 1064.H.CV47 : Complete Head			12 days	worker	0	H.CV47	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2050-01-01 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV47	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	63	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV48	Sample 1064.H.CV48 : Complete Head			12 days	worker	0	H.CV48	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2050-01-01 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV48	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	65	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV72	Sample 1064.H.CV72 : Complete Head			21 days	worker	0	H.CV72	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2050-01-01 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV72	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	67	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV73	Sample 1064.H.CV73 : Complete Head			21 days	worker	0	H.CV73	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2050-01-01 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV73	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	69	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV74	Sample 1064.H.CV74 : Complete Head			21 days	worker	0	H.CV74	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2050-01-01 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV74	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	71	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV75	Sample 1064.H.CV75 : Complete Head			21 days	worker	0	H.CV75	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2050-01-01 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV75	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	73	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV76	Sample 1064.H.CV76 : Complete Head			21 days	worker	0	H.CV76	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2050-01-01 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV76	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	75	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV77	Sample 1064.H.CV77 : Complete Head			21 days	worker	0	H.CV77	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-12-16 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV77	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	77	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.CV90	Sample 1064.H.CV90 : Complete Head				drone	0	H.CV90	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2050-01-01 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV90	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	19	XXQIITAXX	male	749906	Bee_Microbiome	Gurabo
1064.H.CV91	Sample 1064.H.CV91 : Complete Head				drone	0	H.CV91	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2050-01-01 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV91	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	21	XXQIITAXX	male	749906	Bee_Microbiome	Gurabo
1064.H.CV92	Sample 1064.H.CV92 : Complete Head				drone	0	H.CV92	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2050-01-01 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV92	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	23	XXQIITAXX	male	749906	Bee_Microbiome	Gurabo
1064.H.CV93	Sample 1064.H.CV93 : Complete Head				drone	0	H.CV93	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2050-01-01 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV93	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	25	XXQIITAXX	male	749906	Bee_Microbiome	Gurabo
1064.H.CV94	Sample 1064.H.CV94 : Complete Head				drone	0	H.CV94	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2050-01-01 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV94	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	27	XXQIITAXX	male	749906	Bee_Microbiome	Gurabo
1064.H.CV95	Sample 1064.H.CV95 : Complete Head				drone	0	H.CV95	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2050-01-01 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H-CV95	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	29	XXQIITAXX	male	749906	Bee_Microbiome	Gurabo
1064.H.GVR165	Sample 1064.H.GVR165 : Complete Head			1 days	worker	0	H.GVR165	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H.GVR165	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	166	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.GVR166	Sample 1064.H.GVR166 : Complete Head			1 days	worker	0	H.GVR166	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H.GVR166	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	168	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.GVR167	Sample 1064.H.GVR167 : Complete Head			1 days	worker	0	H.GVR167	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H.GVR167	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	170	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.GVR168	Sample 1064.H.GVR168 : Complete Head			1 days	worker	0	H.GVR168	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H.GVR168	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	172	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.GVR169	Sample 1064.H.GVR169 : Complete Head			1 days	worker	0	H.GVR169	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H.GVR169	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	174	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.H.GVR170	Sample 1064.H.GVR170 : Complete Head			1 days	worker	0	H.GVR170	True	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11 00:00:00	False	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	H.GVR170	7460	False	18.22	-65.99	XXQIITAXX	True	True	completed	176	XXQIITAXX	female	749906	Bee_Microbiome	Gurabo
1064.Royal.Jelly.30	Sample 1064.Royal.Jelly.30 : Royal Jelly preserved and frozen					0	Royal.Jelly.30	True	UBERON:multi-cellular organism	UBERON:secretion	UBERON:hypopharynx	2050-01-01 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	Royal Jelly 30	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	2	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.Royal.Jelly.36	Sample 1064.Royal.Jelly.36 : Royal Jelly preserved and frozen					0	Royal.Jelly.36	True	UBERON:multi-cellular organism	UBERON:secretion	UBERON:hypopharynx	2050-01-01 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	Royal Jelly 36	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	3	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.Royal.Jelly.P4	Sample 1064.Royal.Jelly.P4 : Royal Jelly preserved and frozen					0	Royal.Jelly.P4	True	UBERON:multi-cellular organism	UBERON:secretion	UBERON:hypopharynx	2050-01-01 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	Royal Jelly P4	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	1	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CJV177	Sample 1064.W.CJV177 : Whole Larval Body				larvae	0	W.CJV177	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-11 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CJV177	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	154	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CJV178	Sample 1064.W.CJV178 : Whole Larval Body				larvae	0	W.CJV178	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-11 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CJV178	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	155	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CJV179	Sample 1064.W.CJV179 : Whole Larval Body				larvae	0	W.CJV179	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-11 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CJV179	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	156	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CJV180	Sample 1064.W.CJV180 : Whole Larval Body				larvae	0	W.CJV180	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-11 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CJV180	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	157	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CJV181	Sample 1064.W.CJV181 : Whole Larval Body				larvae	0	W.CJV181	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-11 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CJV181	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	158	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CJV182	Sample 1064.W.CJV182 : Whole Larval Body				larvae	0	W.CJV182	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-11 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CJV182	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	159	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CJV183	Sample 1064.W.CJV183 : Whole Pupae body				pupae	0	W.CJV183	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-11 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CJV183	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	160	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CJV184	Sample 1064.W.CJV184 : Whole Pupae body				pupae	0	W.CJV184	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-11 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CJV184	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	161	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CJV185	Sample 1064.W.CJV185 : Whole Pupae body				pupae	0	W.CJV185	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-11 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CJV185	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	162	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CJV186	Sample 1064.W.CJV186 : Whole Pupae body				pupae	0	W.CJV186	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-11 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CJV186	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	163	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CJV187	Sample 1064.W.CJV187 : Whole Pupae body				pupae	0	W.CJV187	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-11 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CJV187	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	164	XXQIITAXX		749906	Bee_Microbiome	Gurabo
1064.W.CJV188	Sample 1064.W.CJV188 : Whole Pupae body				pupae	0	W.CJV188	True	UBERON:multi-cellular organism	UBERON:body	UBERON:body	2011-07-11 00:00:00	True	gut metagenome	GAZ:Puerto Rico	0	True	43.1	ENVO:village biome	ENVO:insecta-associated habitat	ENVO:organic material	honey bee	Apis mellifera	W-CJV188	7460	True	18.22	-65.99	XXQIITAXX	True	True	completed	165	XXQIITAXX		749906	Bee_Microbiome	Gurabo
